order_datetime,item_name,category,qty,price
2022-10-18,Brownie,Desserts,3,6.0
2022-10-18,French Fries,Starters,4,4.0
2022-10-18,Steak,Main Dishes,3,20.0
2022-10-18,Chicken Melt,Starters,2,8.0
2022-10-18,French Fries,Starters,1,4.0
2022-10-18,Ice Cream,Desserts,1,5.0
2022-10-18,Cheese Fries,Starters,2,5.0
2022-10-18,Pasta Alfredo,Main Dishes,5,12.0
2022-10-18,Chicken Melt,Starters,3,8.0
2022-10-18,Cheesecake,Desserts,4,7.0
2022-10-18,Sweet Potato Fries,Starters,1,5.0
2022-10-18,Orange Juice,Drinks,5,3.0
2022-10-18,Steak,Main Dishes,2,20.0
2022-10-18,Cheesecake,Desserts,3,7.0
2022-10-18,Lemonade,Drinks,1,3.0
2022-10-18,Orange Juice,Drinks,2,3.0
2022-10-18,French Fries,Starters,1,4.0
2022-10-18,Side Salad,Side Dishes,3,3.0
2022-10-19,Chocolate Cake,Desserts,1,6.0
2022-10-19,Vegetarian Platter,Main Dishes,3,14.0
2022-10-19,Grilled Chicken,Main Dishes,4,15.0
2022-10-19,Grilled Vegetables,Side Dishes,1,5.0
2022-10-19,Grilled Chicken,Main Dishes,3,15.0
2022-10-19,Pasta Alfredo,Main Dishes,2,12.0
2022-10-19,Cheesecake,Desserts,5,7.0
2022-10-19,Onion Rings,Side Dishes,2,5.0
2022-10-19,Beef Chili,Starters,4,7.0
2022-10-19,Fruit Salad,Desserts,4,4.0
2022-10-19,Nachos Grande,Starters,4,10.0
2022-10-19,Side Salad,Side Dishes,5,3.0
2022-10-19,Salmon,Main Dishes,1,18.0
2022-10-19,Garlic Bread,Side Dishes,2,4.0
2022-10-19,Chocolate Cake,Desserts,5,6.0
2022-10-19,Chocolate Cake,Desserts,4,6.0
2022-10-19,Pasta Alfredo,Main Dishes,2,12.0
2022-10-19,Grilled Chicken,Main Dishes,3,15.0
2022-10-19,French Fries,Starters,3,4.0
2022-10-19,Lemonade,Drinks,4,3.0
2022-10-19,Onion Rings,Side Dishes,2,5.0
2022-10-20,Orange Juice,Drinks,3,3.0
2022-10-20,Beef Chili,Starters,3,7.0
2022-10-20,Beef Chili,Starters,4,7.0
2022-10-20,Mashed Potatoes,Side Dishes,4,4.0
2022-10-20,Beef Chili,Starters,1,7.0
2022-10-20,Side Salad,Side Dishes,3,3.0
2022-10-20,Grilled Chicken,Main Dishes,1,15.0
2022-10-20,Side Salad,Side Dishes,3,3.0
2022-10-20,Nachos Grande,Starters,2,10.0
2022-10-20,Sweet Potato Fries,Starters,3,5.0
2022-10-20,Chocolate Cake,Desserts,1,6.0
2022-10-20,Sweet Potato Fries,Starters,2,5.0
2022-10-20,Ice Cream,Desserts,3,5.0
2022-10-20,Mashed Potatoes,Side Dishes,1,4.0
2022-10-20,Water,Drinks,1,1.0
2022-10-20,Ice Cream,Desserts,1,5.0
2022-10-20,Cheesecake,Desserts,1,7.0
2022-10-20,Pasta Alfredo,Main Dishes,3,12.0
2022-10-21,Pasta Alfredo,Main Dishes,4,12.0
2022-10-21,French Fries,Starters,4,4.0
2022-10-21,Side Salad,Side Dishes,5,3.0
2022-10-21,Ice Cream,Desserts,2,5.0
2022-10-21,Cheesecake,Desserts,4,7.0
2022-10-21,Steak,Main Dishes,5,20.0
2022-10-21,Pasta Alfredo,Main Dishes,3,12.0
2022-10-21,Pasta Alfredo,Main Dishes,4,12.0
2022-10-21,Grilled Chicken,Main Dishes,4,15.0
2022-10-21,Salmon,Main Dishes,2,18.0
2022-10-21,Orange Juice,Drinks,5,3.0
2022-10-21,Vegetarian Platter,Main Dishes,3,14.0
2022-10-21,Cheesecake,Desserts,1,7.0
2022-10-21,Vegetarian Platter,Main Dishes,2,14.0
2022-10-21,Grilled Chicken,Main Dishes,4,15.0
2022-10-21,Pasta Alfredo,Main Dishes,1,12.0
2022-10-21,Pasta Alfredo,Main Dishes,1,12.0
2022-10-21,Side Salad,Side Dishes,5,3.0
2022-10-21,Garlic Bread,Side Dishes,1,4.0
2022-10-21,Iced Tea,Drinks,3,2.5
2022-10-21,Cheese Fries,Starters,3,5.0
2022-10-21,Nachos Grande,Starters,5,10.0
2022-10-21,Cheese Fries,Starters,1,5.0
2022-10-21,Steak,Main Dishes,5,20.0
2022-10-22,Pasta Alfredo,Main Dishes,2,12.0
2022-10-22,Coca Cola,Drinks,5,2.5
2022-10-22,French Fries,Starters,2,4.0
2022-10-22,Lemonade,Drinks,4,3.0
2022-10-22,Iced Tea,Drinks,2,2.5
2022-10-22,Water,Drinks,3,1.0
2022-10-22,Mashed Potatoes,Side Dishes,3,4.0
2022-10-22,Salmon,Main Dishes,2,18.0
2022-10-22,Orange Juice,Drinks,4,3.0
2022-10-22,French Fries,Starters,2,4.0
2022-10-22,Lemonade,Drinks,4,3.0
2022-10-22,Cheese Fries,Starters,4,5.0
2022-10-22,Onion Rings,Side Dishes,4,5.0
2022-10-22,Side Salad,Side Dishes,2,3.0
2022-10-22,Salmon,Main Dishes,3,18.0
2022-10-22,Side Salad,Side Dishes,2,3.0
2022-10-22,Garlic Bread,Side Dishes,5,4.0
2022-10-22,Fruit Salad,Desserts,5,4.0
2022-10-22,Brownie,Desserts,5,6.0
2022-10-22,Chicken Melt,Starters,5,8.0
2022-10-22,Water,Drinks,4,1.0
2022-10-22,Grilled Chicken,Main Dishes,3,15.0
2022-10-23,Beef Chili,Starters,4,7.0
2022-10-23,Sweet Potato Fries,Starters,5,5.0
2022-10-23,Iced Tea,Drinks,2,2.5
2022-10-23,Grilled Vegetables,Side Dishes,1,5.0
2022-10-23,French Fries,Starters,4,4.0
2022-10-23,Cheese Fries,Starters,3,5.0
2022-10-23,Steak,Main Dishes,4,20.0
2022-10-23,Steak,Main Dishes,4,20.0
2022-10-23,Sweet Potato Fries,Starters,2,5.0
2022-10-23,Pasta Alfredo,Main Dishes,4,12.0
2022-10-23,Beef Chili,Starters,4,7.0
2022-10-23,Pasta Alfredo,Main Dishes,5,12.0
2022-10-23,Water,Drinks,5,1.0
2022-10-23,Pasta Alfredo,Main Dishes,5,12.0
2022-10-23,Grilled Chicken,Main Dishes,4,15.0
2022-10-23,Coca Cola,Drinks,3,2.5
2022-10-23,Salmon,Main Dishes,3,18.0
2022-10-23,Iced Tea,Drinks,5,2.5
2022-10-23,Cheese Fries,Starters,2,5.0
2022-10-23,French Fries,Starters,4,4.0
2022-10-23,Orange Juice,Drinks,2,3.0
2022-10-24,Vegetarian Platter,Main Dishes,5,14.0
2022-10-24,Pasta Alfredo,Main Dishes,4,12.0
2022-10-24,Side Salad,Side Dishes,1,3.0
2022-10-24,Ice Cream,Desserts,3,5.0
2022-10-24,Side Salad,Side Dishes,2,3.0
2022-10-24,Ice Cream,Desserts,3,5.0
2022-10-24,Side Salad,Side Dishes,1,3.0
2022-10-24,Ice Cream,Desserts,4,5.0
2022-10-24,Cheese Fries,Starters,4,5.0
2022-10-24,Grilled Vegetables,Side Dishes,1,5.0
2022-10-24,Nachos Grande,Starters,1,10.0
2022-10-24,Mashed Potatoes,Side Dishes,1,4.0
2022-10-24,Brownie,Desserts,3,6.0
2022-10-24,Beef Chili,Starters,2,7.0
2022-10-24,Side Salad,Side Dishes,1,3.0
2022-10-24,French Fries,Starters,5,4.0
2022-10-24,Orange Juice,Drinks,4,3.0
2022-10-24,Water,Drinks,2,1.0
2022-10-24,Grilled Chicken,Main Dishes,1,15.0
2022-10-24,Mashed Potatoes,Side Dishes,4,4.0
2022-10-24,Sweet Potato Fries,Starters,4,5.0
2022-10-24,Grilled Vegetables,Side Dishes,1,5.0
2022-10-24,Ice Cream,Desserts,2,5.0
2022-10-25,Pasta Alfredo,Main Dishes,3,12.0
2022-10-25,French Fries,Starters,5,4.0
2022-10-25,Iced Tea,Drinks,2,2.5
2022-10-25,Iced Tea,Drinks,4,2.5
2022-10-25,Orange Juice,Drinks,4,3.0
2022-10-25,Nachos Grande,Starters,3,10.0
2022-10-25,Vegetarian Platter,Main Dishes,2,14.0
2022-10-25,Chocolate Cake,Desserts,2,6.0
2022-10-25,Onion Rings,Side Dishes,5,5.0
2022-10-25,Orange Juice,Drinks,3,3.0
2022-10-25,Side Salad,Side Dishes,5,3.0
2022-10-25,Ice Cream,Desserts,4,5.0
2022-10-25,Orange Juice,Drinks,4,3.0
2022-10-25,Cheesecake,Desserts,5,7.0
2022-10-25,Water,Drinks,3,1.0
2022-10-25,Ice Cream,Desserts,5,5.0
2022-10-25,Side Salad,Side Dishes,5,3.0
2022-10-25,Brownie,Desserts,2,6.0
2022-10-25,Pasta Alfredo,Main Dishes,3,12.0
2022-10-26,Brownie,Desserts,5,6.0
2022-10-26,French Fries,Starters,4,4.0
2022-10-26,Pasta Alfredo,Main Dishes,1,12.0
2022-10-26,Lemonade,Drinks,2,3.0
2022-10-26,Fruit Salad,Desserts,1,4.0
2022-10-26,Grilled Vegetables,Side Dishes,5,5.0
2022-10-26,Cheese Fries,Starters,4,5.0
2022-10-26,Ice Cream,Desserts,1,5.0
2022-10-26,Chocolate Cake,Desserts,2,6.0
2022-10-26,Nachos Grande,Starters,3,10.0
2022-10-26,Mashed Potatoes,Side Dishes,3,4.0
2022-10-26,Side Salad,Side Dishes,5,3.0
2022-10-26,French Fries,Starters,2,4.0
2022-10-26,Vegetarian Platter,Main Dishes,4,14.0
2022-10-26,Garlic Bread,Side Dishes,4,4.0
2022-10-26,Fruit Salad,Desserts,4,4.0
2022-10-26,Beef Chili,Starters,4,7.0
2022-10-26,Side Salad,Side Dishes,1,3.0
2022-10-27,Chicken Melt,Starters,5,8.0
2022-10-27,Coca Cola,Drinks,5,2.5
2022-10-27,Water,Drinks,2,1.0
2022-10-27,Side Salad,Side Dishes,3,3.0
2022-10-27,Lemonade,Drinks,1,3.0
2022-10-27,French Fries,Starters,5,4.0
2022-10-27,Lemonade,Drinks,4,3.0
2022-10-27,Vegetarian Platter,Main Dishes,4,14.0
2022-10-27,French Fries,Starters,1,4.0
2022-10-27,Lemonade,Drinks,5,3.0
2022-10-27,Chocolate Cake,Desserts,3,6.0
2022-10-27,Pasta Alfredo,Main Dishes,1,12.0
2022-10-27,Ice Cream,Desserts,2,5.0
2022-10-27,Mashed Potatoes,Side Dishes,1,4.0
2022-10-27,Water,Drinks,2,1.0
2022-10-27,Ice Cream,Desserts,2,5.0
2022-10-27,Mashed Potatoes,Side Dishes,3,4.0
2022-10-27,Steak,Main Dishes,1,20.0
2022-10-27,Mashed Potatoes,Side Dishes,1,4.0
2022-10-27,Brownie,Desserts,4,6.0
2022-10-27,Cheesecake,Desserts,3,7.0
2022-10-27,Grilled Vegetables,Side Dishes,5,5.0
2022-10-27,Water,Drinks,3,1.0
2022-10-27,Water,Drinks,4,1.0
2022-10-27,Orange Juice,Drinks,5,3.0
2022-10-27,Brownie,Desserts,2,6.0
2022-10-27,Chicken Melt,Starters,1,8.0
2022-10-27,Vegetarian Platter,Main Dishes,2,14.0
2022-10-27,Side Salad,Side Dishes,4,3.0
2022-10-28,Chocolate Cake,Desserts,3,6.0
2022-10-28,Cheesecake,Desserts,4,7.0
2022-10-28,Sweet Potato Fries,Starters,4,5.0
2022-10-28,Orange Juice,Drinks,2,3.0
2022-10-28,Onion Rings,Side Dishes,4,5.0
2022-10-28,Grilled Chicken,Main Dishes,5,15.0
2022-10-28,Grilled Chicken,Main Dishes,3,15.0
2022-10-28,French Fries,Starters,4,4.0
2022-10-28,Garlic Bread,Side Dishes,2,4.0
2022-10-28,Chocolate Cake,Desserts,5,6.0
2022-10-28,Ice Cream,Desserts,2,5.0
2022-10-28,Pasta Alfredo,Main Dishes,4,12.0
2022-10-28,Garlic Bread,Side Dishes,3,4.0
2022-10-28,Brownie,Desserts,2,6.0
2022-10-28,Steak,Main Dishes,4,20.0
2022-10-28,Grilled Vegetables,Side Dishes,4,5.0
2022-10-28,Brownie,Desserts,2,6.0
2022-10-28,Orange Juice,Drinks,2,3.0
2022-10-28,Water,Drinks,5,1.0
2022-10-28,Pasta Alfredo,Main Dishes,2,12.0
2022-10-28,Cheesecake,Desserts,5,7.0
2022-10-29,Garlic Bread,Side Dishes,5,4.0
2022-10-29,Chocolate Cake,Desserts,4,6.0
2022-10-29,Pasta Alfredo,Main Dishes,1,12.0
2022-10-29,Orange Juice,Drinks,1,3.0
2022-10-29,Cheese Fries,Starters,4,5.0
2022-10-29,Beef Chili,Starters,3,7.0
2022-10-29,Water,Drinks,3,1.0
2022-10-29,Side Salad,Side Dishes,4,3.0
2022-10-29,Coca Cola,Drinks,3,2.5
2022-10-29,Garlic Bread,Side Dishes,3,4.0
2022-10-29,Nachos Grande,Starters,1,10.0
2022-10-29,Coca Cola,Drinks,2,2.5
2022-10-29,Nachos Grande,Starters,3,10.0
2022-10-29,Onion Rings,Side Dishes,3,5.0
2022-10-29,Beef Chili,Starters,2,7.0
2022-10-29,Ice Cream,Desserts,3,5.0
2022-10-29,Cheesecake,Desserts,4,7.0
2022-10-29,Brownie,Desserts,4,6.0
2022-10-29,Grilled Chicken,Main Dishes,2,15.0
2022-10-30,Grilled Chicken,Main Dishes,3,15.0
2022-10-30,Grilled Vegetables,Side Dishes,5,5.0
2022-10-30,French Fries,Starters,4,4.0
2022-10-30,Ice Cream,Desserts,4,5.0
2022-10-30,Nachos Grande,Starters,1,10.0
2022-10-30,Mashed Potatoes,Side Dishes,4,4.0
2022-10-30,Side Salad,Side Dishes,1,3.0
2022-10-30,Fruit Salad,Desserts,5,4.0
2022-10-30,Mashed Potatoes,Side Dishes,1,4.0
2022-10-30,Brownie,Desserts,2,6.0
2022-10-30,Side Salad,Side Dishes,5,3.0
2022-10-30,French Fries,Starters,4,4.0
2022-10-30,Garlic Bread,Side Dishes,5,4.0
2022-10-30,Ice Cream,Desserts,1,5.0
2022-10-30,Garlic Bread,Side Dishes,5,4.0
2022-10-30,Water,Drinks,5,1.0
2022-10-30,Cheese Fries,Starters,1,5.0
2022-10-30,Garlic Bread,Side Dishes,5,4.0
2022-10-30,Steak,Main Dishes,3,20.0
2022-10-30,Beef Chili,Starters,5,7.0
2022-10-30,Brownie,Desserts,1,6.0
2022-10-30,Mashed Potatoes,Side Dishes,3,4.0
2022-10-30,Chocolate Cake,Desserts,5,6.0
2022-10-30,Grilled Chicken,Main Dishes,3,15.0
2022-10-30,Sweet Potato Fries,Starters,5,5.0
2022-10-30,Grilled Chicken,Main Dishes,4,15.0
2022-10-30,Cheesecake,Desserts,2,7.0
2022-10-31,Lemonade,Drinks,1,3.0
2022-10-31,Water,Drinks,1,1.0
2022-10-31,Chocolate Cake,Desserts,3,6.0
2022-10-31,Cheesecake,Desserts,3,7.0
2022-10-31,Ice Cream,Desserts,4,5.0
2022-10-31,Side Salad,Side Dishes,1,3.0
2022-10-31,Chicken Melt,Starters,2,8.0
2022-10-31,Side Salad,Side Dishes,1,3.0
2022-10-31,Lemonade,Drinks,2,3.0
2022-10-31,Grilled Chicken,Main Dishes,4,15.0
2022-10-31,Side Salad,Side Dishes,4,3.0
2022-10-31,Beef Chili,Starters,2,7.0
2022-10-31,Grilled Chicken,Main Dishes,2,15.0
2022-10-31,Mashed Potatoes,Side Dishes,1,4.0
2022-10-31,French Fries,Starters,4,4.0
2022-10-31,Lemonade,Drinks,5,3.0
2022-10-31,Grilled Chicken,Main Dishes,3,15.0
2022-10-31,Water,Drinks,4,1.0
2022-10-31,Coca Cola,Drinks,5,2.5
2022-10-31,French Fries,Starters,1,4.0
2022-10-31,Cheesecake,Desserts,1,7.0
2022-10-31,French Fries,Starters,1,4.0
2022-10-31,Mashed Potatoes,Side Dishes,1,4.0
2022-10-31,French Fries,Starters,2,4.0
2022-10-31,Lemonade,Drinks,1,3.0
2022-11-01,Grilled Vegetables,Side Dishes,2,5.0
2022-11-01,Mashed Potatoes,Side Dishes,3,4.0
2022-11-01,Chocolate Cake,Desserts,5,6.0
2022-11-01,Chocolate Cake,Desserts,3,6.0
2022-11-01,Cheese Fries,Starters,5,5.0
2022-11-01,Grilled Chicken,Main Dishes,3,15.0
2022-11-01,Cheesecake,Desserts,3,7.0
2022-11-01,Mashed Potatoes,Side Dishes,5,4.0
2022-11-01,Ice Cream,Desserts,4,5.0
2022-11-01,Grilled Chicken,Main Dishes,4,15.0
2022-11-01,Ice Cream,Desserts,5,5.0
2022-11-01,Salmon,Main Dishes,3,18.0
2022-11-01,Mashed Potatoes,Side Dishes,2,4.0
2022-11-01,Pasta Alfredo,Main Dishes,2,12.0
2022-11-01,Vegetarian Platter,Main Dishes,3,14.0
2022-11-01,French Fries,Starters,3,4.0
2022-11-01,Sweet Potato Fries,Starters,1,5.0
2022-11-01,Steak,Main Dishes,5,20.0
2022-11-01,Chocolate Cake,Desserts,4,6.0
2022-11-01,Cheese Fries,Starters,5,5.0
2022-11-02,Coca Cola,Drinks,3,2.5
2022-11-02,Vegetarian Platter,Main Dishes,3,14.0
2022-11-02,Chicken Melt,Starters,2,8.0
2022-11-02,Cheese Fries,Starters,5,5.0
2022-11-02,Sweet Potato Fries,Starters,5,5.0
2022-11-02,Ice Cream,Desserts,5,5.0
2022-11-02,Water,Drinks,5,1.0
2022-11-02,Water,Drinks,4,1.0
2022-11-02,Sweet Potato Fries,Starters,2,5.0
2022-11-02,Mashed Potatoes,Side Dishes,4,4.0
2022-11-02,Pasta Alfredo,Main Dishes,2,12.0
2022-11-02,Grilled Chicken,Main Dishes,4,15.0
2022-11-02,Fruit Salad,Desserts,2,4.0
2022-11-02,Brownie,Desserts,2,6.0
2022-11-02,Grilled Chicken,Main Dishes,5,15.0
2022-11-02,Fruit Salad,Desserts,5,4.0
2022-11-02,Pasta Alfredo,Main Dishes,5,12.0
2022-11-02,Nachos Grande,Starters,1,10.0
2022-11-02,Iced Tea,Drinks,1,2.5
2022-11-03,Vegetarian Platter,Main Dishes,4,14.0
2022-11-03,Cheese Fries,Starters,4,5.0
2022-11-03,Onion Rings,Side Dishes,4,5.0
2022-11-03,Cheese Fries,Starters,1,5.0
2022-11-03,Brownie,Desserts,2,6.0
2022-11-03,Chocolate Cake,Desserts,5,6.0
2022-11-03,Grilled Chicken,Main Dishes,1,15.0
2022-11-03,Orange Juice,Drinks,5,3.0
2022-11-03,Grilled Vegetables,Side Dishes,3,5.0
2022-11-03,Grilled Chicken,Main Dishes,2,15.0
2022-11-03,Side Salad,Side Dishes,1,3.0
2022-11-03,Orange Juice,Drinks,4,3.0
2022-11-03,Mashed Potatoes,Side Dishes,2,4.0
2022-11-03,Chocolate Cake,Desserts,5,6.0
2022-11-03,Onion Rings,Side Dishes,2,5.0
2022-11-03,Lemonade,Drinks,2,3.0
2022-11-03,French Fries,Starters,2,4.0
2022-11-03,Pasta Alfredo,Main Dishes,3,12.0
2022-11-03,Pasta Alfredo,Main Dishes,3,12.0
2022-11-03,Chicken Melt,Starters,3,8.0
2022-11-03,Pasta Alfredo,Main Dishes,3,12.0
2022-11-03,Beef Chili,Starters,3,7.0
2022-11-04,Brownie,Desserts,2,6.0
2022-11-04,Steak,Main Dishes,4,20.0
2022-11-04,Cheese Fries,Starters,3,5.0
2022-11-04,Orange Juice,Drinks,5,3.0
2022-11-04,French Fries,Starters,1,4.0
2022-11-04,Onion Rings,Side Dishes,4,5.0
2022-11-04,Sweet Potato Fries,Starters,5,5.0
2022-11-04,Ice Cream,Desserts,4,5.0
2022-11-04,Orange Juice,Drinks,3,3.0
2022-11-04,Sweet Potato Fries,Starters,4,5.0
2022-11-04,French Fries,Starters,4,4.0
2022-11-04,Cheese Fries,Starters,3,5.0
2022-11-04,Side Salad,Side Dishes,4,3.0
2022-11-04,Cheesecake,Desserts,1,7.0
2022-11-04,Chocolate Cake,Desserts,3,6.0
2022-11-04,Chocolate Cake,Desserts,1,6.0
2022-11-04,Brownie,Desserts,5,6.0
2022-11-04,Cheesecake,Desserts,2,7.0
2022-11-05,Water,Drinks,4,1.0
2022-11-05,Ice Cream,Desserts,2,5.0
2022-11-05,Coca Cola,Drinks,5,2.5
2022-11-05,Water,Drinks,3,1.0
2022-11-05,Beef Chili,Starters,3,7.0
2022-11-05,Chocolate Cake,Desserts,4,6.0
2022-11-05,Salmon,Main Dishes,2,18.0
2022-11-05,French Fries,Starters,3,4.0
2022-11-05,Water,Drinks,2,1.0
2022-11-05,Chicken Melt,Starters,2,8.0
2022-11-05,French Fries,Starters,2,4.0
2022-11-05,Mashed Potatoes,Side Dishes,1,4.0
2022-11-05,Mashed Potatoes,Side Dishes,2,4.0
2022-11-05,Ice Cream,Desserts,4,5.0
2022-11-05,Grilled Vegetables,Side Dishes,5,5.0
2022-11-05,Fruit Salad,Desserts,3,4.0
2022-11-05,Coca Cola,Drinks,3,2.5
2022-11-05,Pasta Alfredo,Main Dishes,1,12.0
2022-11-06,Garlic Bread,Side Dishes,3,4.0
2022-11-06,Ice Cream,Desserts,1,5.0
2022-11-06,Side Salad,Side Dishes,4,3.0
2022-11-06,Coca Cola,Drinks,4,2.5
2022-11-06,Vegetarian Platter,Main Dishes,1,14.0
2022-11-06,Chocolate Cake,Desserts,4,6.0
2022-11-06,Chocolate Cake,Desserts,3,6.0
2022-11-06,Grilled Chicken,Main Dishes,1,15.0
2022-11-06,Garlic Bread,Side Dishes,1,4.0
2022-11-06,Side Salad,Side Dishes,3,3.0
2022-11-06,Vegetarian Platter,Main Dishes,1,14.0
2022-11-06,Water,Drinks,3,1.0
2022-11-06,Mashed Potatoes,Side Dishes,4,4.0
2022-11-06,Cheese Fries,Starters,1,5.0
2022-11-06,Sweet Potato Fries,Starters,1,5.0
2022-11-06,Steak,Main Dishes,4,20.0
2022-11-06,Fruit Salad,Desserts,2,4.0
2022-11-06,Side Salad,Side Dishes,5,3.0
2022-11-06,Coca Cola,Drinks,4,2.5
2022-11-06,Cheese Fries,Starters,2,5.0
2022-11-06,Water,Drinks,2,1.0
2022-11-06,Iced Tea,Drinks,5,2.5
2022-11-07,Chocolate Cake,Desserts,3,6.0
2022-11-07,Chocolate Cake,Desserts,5,6.0
2022-11-07,Grilled Vegetables,Side Dishes,2,5.0
2022-11-07,Grilled Vegetables,Side Dishes,5,5.0
2022-11-07,Onion Rings,Side Dishes,4,5.0
2022-11-07,Mashed Potatoes,Side Dishes,5,4.0
2022-11-07,Steak,Main Dishes,1,20.0
2022-11-07,Coca Cola,Drinks,4,2.5
2022-11-07,Grilled Vegetables,Side Dishes,4,5.0
2022-11-07,Vegetarian Platter,Main Dishes,2,14.0
2022-11-07,Pasta Alfredo,Main Dishes,4,12.0
2022-11-07,Chocolate Cake,Desserts,1,6.0
2022-11-07,Steak,Main Dishes,5,20.0
2022-11-07,Ice Cream,Desserts,5,5.0
2022-11-07,Coca Cola,Drinks,4,2.5
2022-11-07,Grilled Chicken,Main Dishes,1,15.0
2022-11-07,Brownie,Desserts,2,6.0
2022-11-07,Side Salad,Side Dishes,2,3.0
2022-11-07,Mashed Potatoes,Side Dishes,3,4.0
2022-11-07,Grilled Chicken,Main Dishes,1,15.0
2022-11-07,Grilled Chicken,Main Dishes,3,15.0
2022-11-07,Vegetarian Platter,Main Dishes,1,14.0
2022-11-07,Grilled Vegetables,Side Dishes,2,5.0
2022-11-08,Pasta Alfredo,Main Dishes,4,12.0
2022-11-08,Pasta Alfredo,Main Dishes,3,12.0
2022-11-08,Sweet Potato Fries,Starters,5,5.0
2022-11-08,Water,Drinks,3,1.0
2022-11-08,Mashed Potatoes,Side Dishes,1,4.0
2022-11-08,Lemonade,Drinks,5,3.0
2022-11-08,Lemonade,Drinks,3,3.0
2022-11-08,Pasta Alfredo,Main Dishes,1,12.0
2022-11-08,French Fries,Starters,3,4.0
2022-11-08,Cheese Fries,Starters,5,5.0
2022-11-08,Garlic Bread,Side Dishes,4,4.0
2022-11-08,Beef Chili,Starters,3,7.0
2022-11-08,Coca Cola,Drinks,1,2.5
2022-11-08,Coca Cola,Drinks,1,2.5
2022-11-08,Water,Drinks,5,1.0
2022-11-08,Water,Drinks,5,1.0
2022-11-08,Chicken Melt,Starters,4,8.0
2022-11-08,Ice Cream,Desserts,4,5.0
2022-11-08,Mashed Potatoes,Side Dishes,3,4.0
2022-11-08,Steak,Main Dishes,4,20.0
2022-11-08,Cheese Fries,Starters,1,5.0
2022-11-08,Chocolate Cake,Desserts,4,6.0
2022-11-08,Chocolate Cake,Desserts,4,6.0
2022-11-09,Beef Chili,Starters,2,7.0
2022-11-09,Lemonade,Drinks,2,3.0
2022-11-09,Ice Cream,Desserts,4,5.0
2022-11-09,Vegetarian Platter,Main Dishes,3,14.0
2022-11-09,Orange Juice,Drinks,2,3.0
2022-11-09,Chocolate Cake,Desserts,1,6.0
2022-11-09,French Fries,Starters,1,4.0
2022-11-09,Sweet Potato Fries,Starters,2,5.0
2022-11-09,Beef Chili,Starters,3,7.0
2022-11-09,Pasta Alfredo,Main Dishes,1,12.0
2022-11-09,Chocolate Cake,Desserts,4,6.0
2022-11-09,Steak,Main Dishes,1,20.0
2022-11-09,Cheesecake,Desserts,1,7.0
2022-11-09,Vegetarian Platter,Main Dishes,3,14.0
2022-11-09,Side Salad,Side Dishes,1,3.0
2022-11-09,Chocolate Cake,Desserts,4,6.0
2022-11-09,Cheese Fries,Starters,3,5.0
2022-11-09,Grilled Vegetables,Side Dishes,2,5.0
2022-11-09,Ice Cream,Desserts,1,5.0
2022-11-09,Salmon,Main Dishes,5,18.0
2022-11-10,Brownie,Desserts,2,6.0
2022-11-10,Sweet Potato Fries,Starters,1,5.0
2022-11-10,Onion Rings,Side Dishes,3,5.0
2022-11-10,Chocolate Cake,Desserts,1,6.0
2022-11-10,Grilled Vegetables,Side Dishes,5,5.0
2022-11-10,Vegetarian Platter,Main Dishes,2,14.0
2022-11-10,Ice Cream,Desserts,3,5.0
2022-11-10,Orange Juice,Drinks,2,3.0
2022-11-10,French Fries,Starters,5,4.0
2022-11-10,Beef Chili,Starters,1,7.0
2022-11-10,Ice Cream,Desserts,2,5.0
2022-11-10,Chocolate Cake,Desserts,5,6.0
2022-11-10,Cheesecake,Desserts,2,7.0
2022-11-10,Chicken Melt,Starters,4,8.0
2022-11-10,Chocolate Cake,Desserts,5,6.0
2022-11-10,Grilled Chicken,Main Dishes,3,15.0
2022-11-10,Grilled Vegetables,Side Dishes,5,5.0
2022-11-10,Garlic Bread,Side Dishes,4,4.0
2022-11-11,Brownie,Desserts,2,6.0
2022-11-11,Onion Rings,Side Dishes,2,5.0
2022-11-11,Cheesecake,Desserts,1,7.0
2022-11-11,Side Salad,Side Dishes,1,3.0
2022-11-11,Water,Drinks,2,1.0
2022-11-11,Grilled Chicken,Main Dishes,4,15.0
2022-11-11,Ice Cream,Desserts,4,5.0
2022-11-11,Iced Tea,Drinks,2,2.5
2022-11-11,Grilled Chicken,Main Dishes,1,15.0
2022-11-11,Iced Tea,Drinks,1,2.5
2022-11-11,Mashed Potatoes,Side Dishes,4,4.0
2022-11-11,Iced Tea,Drinks,5,2.5
2022-11-11,Chicken Melt,Starters,5,8.0
2022-11-11,Water,Drinks,4,1.0
2022-11-11,Ice Cream,Desserts,1,5.0
2022-11-11,Cheese Fries,Starters,1,5.0
2022-11-12,Chicken Melt,Starters,2,8.0
2022-11-12,Onion Rings,Side Dishes,3,5.0
2022-11-12,Grilled Chicken,Main Dishes,2,15.0
2022-11-12,Sweet Potato Fries,Starters,4,5.0
2022-11-12,Onion Rings,Side Dishes,1,5.0
2022-11-12,Lemonade,Drinks,1,3.0
2022-11-12,Water,Drinks,5,1.0
2022-11-12,Ice Cream,Desserts,3,5.0
2022-11-12,Pasta Alfredo,Main Dishes,2,12.0
2022-11-12,French Fries,Starters,5,4.0
2022-11-12,Pasta Alfredo,Main Dishes,1,12.0
2022-11-12,Brownie,Desserts,1,6.0
2022-11-12,Ice Cream,Desserts,5,5.0
